,Date,Time,Energy (MeV),Accumulated Dose,Pressure,Radium target mass (g),Extraction,Date and Time,Elapsed time (s),dt (s),Integrated Power (kWhr from Acc),Dose rate (Gy/s),power,electrons,reaction rate per gram,reactions per second,Radium-225,Actinium-225,Radium-225 Activity (mCi),Actinium-225 Activity (mCi)
364,,,13.6,,,0.0411,NO,2022-10-18 09:47:00,6555420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7411744246236.684,3802470756505.759,0.1076352320827646,0.08312062455560279
365,,,13.6,,,0.0411,NO,2022-10-18 10:47:00,6559020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7417254884187.2295,3805736102228.377,0.10771525896645426,0.08319200382272525
366,,,13.6,,,0.0411,NO,2022-10-18 11:47:00,6562620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7422754862556.868,3809002599813.5215,0.10779513104900308,0.08326340826914265
367,,,13.6,,,0.0411,NO,2022-10-18 12:47:00,6566220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7428244201965.111,3812270225287.799,0.10787484862985287,0.0833348373708053
368,,,13.6,,,0.0411,NO,2022-10-18 13:47:00,6569820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7433722922991.586,3815538954787.504,0.1079544120078662,0.08340629060606133
369,,,13.6,,,0.0411,NO,2022-10-18 14:47:00,6573420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7439191046176.108,3818808764558.224,0.10803382148132745,0.08347776745564794
370,,,13.6,,,0.0411,NO,2022-10-18 15:47:00,6577020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7444648592018.767,3822079630954.445,0.10811307734794415,0.08354926740268281
371,,,13.6,,,0.0411,NO,2022-10-18 16:47:00,6580620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7450095580979.991,3825351530439.154,0.10819217990484786,0.08362078993265544
372,,,13.6,,,0.0411,NO,2022-10-18 17:47:00,6584220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7455532033480.636,3828624439583.4497,0.10827112944859539,0.08369233453341855
373,,,13.6,,,0.0411,NO,2022-10-18 18:47:00,6587820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7460957969902.054,3831898335066.1514,0.10834992627516994,0.08376390069517964
374,,,13.6,,,0.0411,NO,2022-10-18 19:47:00,6591420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7466373410586.172,3835173193673.4062,0.10842857067998214,0.08383548791049238
375,,,13.6,,,0.0411,NO,2022-10-18 20:47:00,6595020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7471778375835.568,3838448992298.3022,0.10850706295787117,0.08390709567424805
376,,,13.6,,,0.0411,NO,2022-10-18 21:47:00,6598620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7477172885913.551,3841725707940.481,0.10858540340310596,0.08397872348366724
377,,,13.6,,,0.0411,NO,2022-10-18 22:47:00,6602220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7482556961044.228,3845003317705.75,0.1086635923093861,0.08405037083829121
378,,,13.6,,,0.0411,NO,2022-10-18 23:47:00,6605820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7487930621412.588,3848281798805.6997,0.10874162996984317,0.08412203723997368
379,,,13.6,,,0.0411,NO,2022-10-19 00:47:00,6609420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7493293887164.575,3851561128557.3184,0.10881951667704165,0.08419372219287226
380,,,13.6,,,0.0411,NO,2022-10-19 01:47:00,6613020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7498646778407.164,3854841284382.61,0.10889725272298015,0.08426542520344017
381,,,13.6,,,0.0411,NO,2022-10-19 02:47:00,6616620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7503989315208.434,3858122243808.2124,0.1089748383990924,0.08433714578041793
382,,,13.6,,,0.0411,NO,2022-10-19 03:47:00,6620220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7509321517597.6455,3861403984465.02,0.10905227399624842,0.08440888343482505
383,,,13.6,,,0.0411,NO,2022-10-19 04:47:00,6623820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7514643405565.315,3864686484087.802,0.10912955980475558,0.08448063767995166
384,,,13.6,,,0.0411,NO,2022-10-19 05:47:00,6627420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7519954999063.293,3867969720514.8257,0.10920669611435968,0.08455240803135045
385,,,13.6,,,0.0411,NO,2022-10-19 06:47:00,6631020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7525256318004.831,3871253671687.4824,0.10928368321424604,0.08462419400682818
386,,,13.6,,,0.0411,NO,2022-10-19 07:47:00,6634620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7530547382264.664,3874538315649.9106,0.10936052139304062,0.08469599512643776
387,,,13.6,,,0.0411,NO,2022-10-19 08:47:00,6638220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7535828211679.082,3877823630548.622,0.10943721093881102,0.0847678109124699
388,,,13.6,,,0.0411,NO,2022-10-19 09:47:00,6641820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7541098826046.003,3881109594632.131,0.10951375213906768,0.08483964088944507
389,,,13.6,,,0.0411,NO,2022-10-19 10:47:00,6645420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7546359245125.05,3884396186250.5806,0.10959014528076483,0.08491148458410527
390,,,13.6,,,0.0411,NO,2022-10-19 11:47:00,6649020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7551609488637.622,3887683383855.3755,0.10966639065030166,0.08498334152540607
391,,,13.6,,,0.0411,NO,2022-10-19 12:47:00,6652620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7556849576266.973,3890971165998.8115,0.10974248853352335,0.08505521124450847
392,,,13.6,,,0.0411,NO,2022-10-19 13:47:00,6656220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7562079527658.278,3894259511333.7085,0.10981843921572215,0.0851270932747709
393,,,13.6,,,0.0411,NO,2022-10-19 14:47:00,6659820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7567299362418.715,3897548398613.043,0.10989424298163845,0.08519898715174117
394,,,13.6,,,0.0411,NO,2022-10-19 15:47:00,6663420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7572509100117.531,3900837806689.5854,0.10996990011546187,0.08527089241314854
395,,,13.6,,,0.0411,NO,2022-10-19 16:47:00,6667020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7577708760286.122,3904127714515.5337,0.11004541090083225,0.08534280859889574
396,,,13.6,,,0.0411,NO,2022-10-19 17:47:00,6670620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7582898362418.102,3907418101142.152,0.11012077562084084,0.08541473525105105
397,,,13.6,,,0.0411,NO,2022-10-19 18:47:00,6674220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7588077925969.376,3910708945719.4077,0.11019599455803122,0.08548667191384034
398,,,13.6,,,0.0411,NO,2022-10-19 19:47:00,6677820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7593247470358.217,3914000227495.614,0.11027106799440047,0.08555861813363931
399,,,13.6,,,0.0411,NO,2022-10-19 20:47:00,6681420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7598407014965.333,3917291925817.0674,0.11034599621140018,0.08563057345896555
400,,,13.6,,,0.0411,NO,2022-10-19 21:47:00,6685020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7603556579133.945,3920584020127.692,0.11042077948993749,0.0857025374404707
401,,,13.6,,,0.0411,NO,2022-10-19 22:47:00,6688620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7608696182169.856,3923876489968.6807,0.11049541811037619,0.08577450963093271
402,,,13.6,,,0.0411,NO,2022-10-19 23:47:00,6692220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7613825843341.525,3927169314978.1426,0.11056991235253774,0.08584648958524807
403,,,13.6,,,0.0411,NO,2022-10-20 00:47:00,6695820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7618945581880.138,3930462474890.7456,0.11064426249570226,0.08591847686042402
404,,,13.6,,,0.0411,NO,2022-10-20 01:47:00,6699420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7624055416979.681,3933755949537.3647,0.11071846881860975,0.08599047101557081
405,,,13.6,,,0.0411,NO,2022-10-20 02:47:00,6703020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7629155367797.013,3937049718844.7295,0.11079253159946097,0.08606247161189409
406,,,13.6,,,0.0411,NO,2022-10-20 03:47:00,6706620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7634245453451.936,3940343762835.073,0.1108664511159185,0.08613447821268715
407,,,13.6,,,0.0411,NO,2022-10-20 04:47:00,6710220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7639325693027.266,3943638061625.7837,0.11094022764510789,0.08620649038332333
408,,,13.6,,,0.0411,NO,2022-10-20 05:47:00,6713820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7644396105568.908,3946932595429.053,0.11101386146361858,0.0862785076912484
409,,,13.6,,,0.0411,NO,2022-10-20 06:47:00,6717420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7649456710085.925,3950227344551.5327,0.111087352847505,0.08635052970597289
410,,,13.6,,,0.0411,NO,2022-10-20 07:47:00,6721020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7654507525550.607,3953522289393.985,0.11116070207228759,0.08642255599906465
411,,,13.6,,,0.0411,NO,2022-10-20 08:47:00,6724620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7659548570898.549,3956817410450.938,0.11123390941295386,0.08649458614414114
412,,,13.6,,,0.0411,NO,2022-10-20 09:47:00,6728220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7664579865028.714,3960112688310.3438,0.11130697514395933,0.0865666197168621
413,,,13.6,,,0.0411,NO,2022-10-20 10:47:00,6731820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7669601426803.509,3963408103653.233,0.1113798995392287,0.08663865629492187
414,,,13.6,,,0.0411,NO,2022-10-20 11:47:00,6735420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7674613275048.8545,3966703637253.3745,0.11145268287215673,0.08671069545804208
415,,,13.6,,,0.0411,NO,2022-10-20 12:47:00,6739020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7679615428554.254,3969999269976.9346,0.1115253254156094,0.08678273678796408
416,,,13.6,,,0.0411,NO,2022-10-20 13:47:00,6742620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7684607906072.865,3973294982782.1367,0.11159782744192481,0.08685477986844159
417,,,13.6,,,0.0411,NO,2022-10-20 14:47:00,6746220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7689590726321.571,3976590756718.925,0.11167018922291429,0.08692682428523328
418,,,13.6,,,0.0411,NO,2022-10-20 15:47:00,6749820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7694563907981.05,3979886572928.624,0.11174241102986338,0.08699886962609539
419,,,13.6,,,0.0411,NO,2022-10-20 16:47:00,6753420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7699527469695.843,3983182412643.606,0.11181449313353285,0.0870709154807744
420,,,13.6,,,0.0411,NO,2022-10-20 17:47:00,6757020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7704481430074.427,3986478257186.9536,0.11188643580415973,0.08714296144099976
421,,,13.6,,,0.0411,NO,2022-10-20 18:47:00,6760620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7709425807689.283,3989774087972.1265,0.11195823931145832,0.08721500710047642
422,,,13.6,,,0.0411,NO,2022-10-20 19:47:00,6764220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7714360621076.968,3993069886502.6294,0.11202990392462117,0.08728705205487775
423,,,13.6,,,0.0411,NO,2022-10-20 20:47:00,6767820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7719285888738.179,3996365634371.679,0.11210142991232014,0.08735909590183817
424,,,13.6,,,0.0411,NO,2022-10-20 21:47:00,6771420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7724201629137.828,3999661313261.8755,0.11217281754270735,0.08743113824094602
425,,,13.6,,,0.0411,NO,2022-10-20 22:47:00,6775020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7729107860705.11,4002956904944.87,0.11224406708341625,0.0875031786737362
426,,,13.6,,,0.0411,NO,2022-10-20 23:47:00,6778620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7734004601833.57,4006252391281.0396,0.11231517880156257,0.08757521680368321
427,,,13.6,,,0.0411,NO,2022-10-21 00:47:00,6782220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7738891870881.173,4009547754219.157,0.11238615296374535,0.0876472522361938
428,,,13.6,,,0.0411,NO,2022-10-21 01:47:00,6785820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7743769686170.372,4012842975796.067,0.11245698983604788,0.0877192845785999
429,,,13.6,,,0.0411,NO,2022-10-21 02:47:00,6789420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7748638065988.181,4016138038136.359,0.11252768968403885,0.0877913134401516
430,,,13.6,,,0.0411,NO,2022-10-21 03:47:00,6793020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7753497028586.237,4019432923452.0444,0.11259825277277317,0.08786333843200994
431,,,13.6,,,0.0411,NO,2022-10-21 04:47:00,6796620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7758346592180.874,4022727614042.234,0.11266867936679306,0.08793535916723991
432,,,13.6,,,0.0411,NO,2022-10-21 05:47:00,6800220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7763186774953.1875,4026022092292.8145,0.112738969730129,0.08800737526080343
433,,,13.6,,,0.0411,NO,2022-10-21 06:47:00,6803820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7768017595049.1045,4029316340676.1284,0.11280912412630072,0.08807938632955233
434,,,13.6,,,0.0411,NO,2022-10-21 07:47:00,6807420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7772839070579.452,4032610341750.6553,0.1128791428183183,0.08815139199222127
435,,,13.6,,,0.0411,NO,2022-10-21 08:47:00,6811020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7777651219620.022,4035904078160.6914,0.11294902606868297,0.08822339186942092
436,,,13.6,,,0.0411,NO,2022-10-21 09:47:00,6814620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7782454060211.645,4039197532636.033,0.11301877413938823,0.08829538558363095
437,,,13.6,,,0.0411,NO,2022-10-21 10:47:00,6818220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7787247610360.249,4042490687991.66,0.11308838729192076,0.08836737275919306
438,,,13.6,,,0.0411,NO,2022-10-21 11:47:00,6821820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7792031888036.936,4045783527127.4194,0.11315786578726146,0.08843935302230414
439,,,13.6,,,0.0411,NO,2022-10-21 12:47:00,6825420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7796806911178.043,4049076033027.712,0.11322720988588637,0.08851132600100937
440,,,13.6,,,0.0411,NO,2022-10-21 13:47:00,6829020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7801572697685.214,4052368188761.1777,0.1132964198477677,0.08858329132519545
441,,,13.6,,,0.0411,NO,2022-10-21 14:47:00,6832620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7806329265425.462,4055659977480.3843,0.11336549593237479,0.08865524862658361
442,,,13.6,,,0.0411,NO,2022-10-21 15:47:00,6836220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7811076632231.24,4058951382421.5156,0.11343443839867498,0.08872719753872295
443,,,13.6,,,0.0411,NO,2022-10-21 16:47:00,6839820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7815814815900.507,4062242386904.061,0.1135032475051348,0.08879913769698358
444,,,13.6,,,0.0411,NO,2022-10-21 17:47:00,6843420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7820543834196.794,4065532974330.507,0.11357192350972076,0.08887106873854991
445,,,13.6,,,0.0411,NO,2022-10-21 18:47:00,6847020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7825263704849.27,4068823128186.027,0.11364046666990034,0.08894299030241387
446,,,13.6,,,0.0411,NO,2022-10-21 19:47:00,6850620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7829974445552.81,4072112832038.1763,0.113708877242643,0.08901490202936818
447,,,13.6,,,0.0411,NO,2022-10-21 20:47:00,6854220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7834676073968.061,4075402069536.5845,0.11377715548442117,0.08908680356199974
448,,,13.6,,,0.0411,NO,2022-10-21 21:47:00,6857820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7839368607721.506,4078690824412.651,0.11384530165121111,0.08915869454468284
449,,,13.6,,,0.0411,NO,2022-10-21 22:47:00,6861420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7844052064405.535,4081979080479.24,0.11391331599849391,0.08923057462357259
450,,,13.6,,,0.0411,NO,2022-10-21 23:47:00,6865020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7848726461578.507,4085266821630.38,0.11398119878125662,0.08930244344659834
451,,,13.6,,,0.0411,NO,2022-10-22 00:47:00,6868620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7853391816764.814,4088554031840.9565,0.11404895025399282,0.08937430066345692
452,,,13.6,,,0.0411,NO,2022-10-22 01:47:00,6872220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7858048147454.953,4091840695166.416,0.114116570670704,0.08944614592560622
453,,,13.6,,,0.0411,NO,2022-10-22 02:47:00,6875820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7862695471105.586,4095126795742.463,0.11418406028490023,0.08951797888625851
454,,,13.6,,,0.0411,NO,2022-10-22 03:47:00,6879420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7867333805139.607,4098412317784.762,0.11425141934960119,0.08958979920037398
455,,,13.6,,,0.0411,NO,2022-10-22 04:47:00,6883020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7871963166946.211,4101697245588.639,0.1143186481173372,0.08966160652465416
456,,,13.6,,,0.0411,NO,2022-10-22 05:47:00,6886620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7876583573880.952,4104981563528.7847,0.11438574684015,0.08973340051753549
457,,,13.6,,,0.0411,NO,2022-10-22 06:47:00,6890220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7881195043265.814,4108265256058.957,0.11445271576959386,0.0898051808391828
458,,,13.6,,,0.0411,NO,2022-10-22 07:47:00,6893820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7885797592389.275,4111548307711.688,0.11451955515673645,0.08987694715148288
459,,,13.6,,,0.0411,NO,2022-10-22 08:47:00,6897420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7890391238506.369,4114830703097.988,0.11458626525215973,0.08994869911803802
460,,,13.6,,,0.0411,NO,2022-10-22 09:47:00,6901020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7894975998838.752,4118112426907.0527,0.11465284630596101,0.09002043640415962
461,,,13.6,,,0.0411,NO,2022-10-22 10:47:00,6904620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7899551890574.769,4121393463905.9727,0.11471929856775374,0.09009215867686182
462,,,13.6,,,0.0411,NO,2022-10-22 11:47:00,6908220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7904118930869.515,4124673798939.4395,0.11478562228666862,0.09016386560485512
463,,,13.6,,,0.0411,NO,2022-10-22 12:47:00,6911820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7908677136844.901,4127953416929.457,0.11485181771135436,0.09023555685854003
464,,,13.6,,,0.0411,NO,2022-10-22 13:47:00,6915420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7913226525589.72,4131232302875.052,0.11491788508997876,0.09030723211000069
465,,,13.6,,,0.0411,NO,2022-10-22 14:47:00,6919020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7917767114159.705,4134510441851.985,0.11498382467022951,0.09037889103299875
466,,,13.6,,,0.0411,NO,2022-10-22 15:47:00,6922620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7922298919577.602,4137787819012.464,0.11504963669931521,0.0904505333029668
467,,,13.6,,,0.0411,NO,2022-10-22 16:47:00,6926220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7926821958833.224,4141064419584.8574,0.11511532142396631,0.09052215859700244
468,,,13.6,,,0.0411,NO,2022-10-22 17:47:00,6929820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7931336248883.521,4144340228873.409,0.11518087909043591,0.09059376659386174
469,,,13.6,,,0.0411,NO,2022-10-22 18:47:00,6933420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7935841806652.646,4147615232257.9526,0.11524630994450082,0.09066535697395321
470,,,13.6,,,0.0411,NO,2022-10-22 19:47:00,6937020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7940338649032.01,4150889415193.6294,0.11531161423146244,0.09073692941933155
471,,,13.6,,,0.0411,NO,2022-10-22 20:47:00,6940620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7944826792880.35,4154162763210.6055,0.11537679219614765,0.09080848361369147
472,,,13.6,,,0.0411,NO,2022-10-22 21:47:00,6944220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7949306255023.793,4157435261913.7886,0.11544184408290968,0.09088001924236147
473,,,13.6,,,0.0411,NO,2022-10-22 22:47:00,6947820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7953777052255.92,4160706896982.55,0.11550677013562924,0.09095153599229787
474,,,13.6,,,0.0411,NO,2022-10-22 23:47:00,6951420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7958239201337.824,4163977654170.4414,0.11557157059771515,0.09102303355207848
475,,,13.6,,,0.0411,NO,2022-10-23 00:47:00,6955020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7962692718998.179,4167247519304.9204,0.11563624571210544,0.09109451161189668
476,,,13.6,,,0.0411,NO,2022-10-23 01:47:00,6958620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7967137621933.297,4170516478287.0684,0.11570079572126821,0.09116596986355525
477,,,13.6,,,0.0411,NO,2022-10-23 02:47:00,6962220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7971573926807.194,4173784517091.316,0.11576522086720256,0.09123740800046039
478,,,13.6,,,0.0411,NO,2022-10-23 03:47:00,6965820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7976001650251.653,4177051621765.166,0.11582952139143943,0.09130882571761556
479,,,13.6,,,0.0411,NO,2022-10-23 04:47:00,6969420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7980420808866.284,4180317778428.9194,0.1158936975350426,0.09138022271161561
480,,,13.6,,,0.0411,NO,2022-10-23 05:47:00,6973020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7984831419218.587,4183582973275.4,0.11595774953860948,0.0914515986806407
481,,,13.6,,,0.0411,NO,2022-10-23 06:47:00,6976620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7989233497844.015,4186847192569.681,0.11602167764227213,0.09152295332445037
482,,,13.6,,,0.0411,NO,2022-10-23 07:47:00,6980220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7993627061246.034,4190110422648.815,0.11608548208569808,0.09159428634437752
483,,,13.6,,,0.0411,NO,2022-10-23 08:47:00,6983820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7998012125896.189,4193372649921.559,0.1161491631080913,0.09166559744332256
484,,,13.6,,,0.0411,NO,2022-10-23 09:47:00,6987420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8002388708234.162,4196633860868.1064,0.116212720948193,0.09173688632574745
